Estacion;Dia_semana;Condicion;Temperatura;Sensacion;Humedad;Velocidad_viento;BiciRentadas;Parte_dia
Verano;6;Niebla;24.9;280.022;0.74;199.995;300;Tarde
Verano;6;Niebla;23.02;229.994;0.89;70.015;275;Tarde
Verano;6;Lluvia Leve;23.02;229.994;0.89;279.993;160;Noche
Verano;6;Niebla;23.02;229.994;0.89;110.014;128;Noche
Verano;6;Niebla;23.02;229.994;0.89;110.014;168;Noche
Verano;6;Lluvia Leve;23.02;240.026;0.78;110.014;163;Noche
Verano;0;Niebla;22.08;240.026;0.73;89.981;120;Noche
Verano;0;Despejado;21.14;229.994;0.78;89.981;113;Noche
Verano;0;Despejado;22.08;240.026;0.69;89.981;86;Noche
Verano;0;Despejado;21.14;229.994;0.73;60.032;48;Noche
Verano;0;Despejado;22.08;240.026;0.69;60.032;10;Noche
Verano;0;Despejado;22.08;249.992;0.61;12.998;10;Mañana
Verano;0;Despejado;22.08;240.026;0.65;110.014;16;Mañana
Verano;0;Despejado;22.08;240.026;0.65;89.981;39;Mañana
Verano;0;Despejado;23.02;249.992;0.54;150.013;119;Mañana
Verano;0;Despejado;24.9;26.999;0.48;150.013;217;Mañana
Verano;0;Despejado;24.9;26.999;0.51;110.014;328;Mañana
Verano;0;Despejado;26.78;280.022;0.42;110.014;449;Mañana
Verano;0;Despejado;26.78;280.022;0.42;12.998;505;Mañana
Verano;0;Despejado;28.66;30.002;0.4;0;543;Tarde
Verano;0;Despejado;27.72;289.988;0.4;12.998;579;Tarde
Verano;0;Despejado;27.72;289.988;0.4;89.981;577;Tarde
Verano;0;Despejado;27.72;289.988;0.4;70.015;513;Tarde
Verano;0;Despejado;29.6;30.002;0.33;0;505;Tarde
Verano;0;Despejado;28.66;289.988;0.35;70.015;491;Tarde
Verano;0;Despejado;26.78;26.999;0.4;89.981;465;Tarde
Verano;0;Despejado;25.84;26.999;0.45;0;300;Noche
Verano;0;Despejado;25.84;280.022;0.51;60.032;220;Noche
Verano;0;Despejado;24.9;26.999;0.58;89.981;181;Noche
Verano;0;Despejado;23.96;260.024;0.61;0;110;Noche
Verano;1;Despejado;23.02;249.992;0.65;70.015;47;Noche
Verano;1;Despejado;23.02;249.992;0.65;60.032;14;Noche
Verano;1;Despejado;22.08;240.026;0.69;70.015;9;Noche
Verano;1;Despejado;22.08;240.026;0.69;0;6;Noche
Verano;1;Despejado;22.08;240.026;0.69;70.015;11;Noche
Verano;1;Despejado;22.08;240.026;0.69;70.015;36;Mañana
Verano;1;Despejado;21.14;229.994;0.73;60.032;159;Mañana
Verano;1;Despejado;23.02;249.992;0.65;89.981;436;Mañana
Verano;1;Niebla;25.84;280.022;0.51;60.032;673;Mañana
Verano;1;Niebla;26.78;280.022;0.45;0;305;Mañana
Verano;1;Niebla;27.72;289.988;0.4;0;199;Mañana
Verano;1;Despejado;27.72;289.988;0.4;60.032;245;Mañana
Verano;1;Despejado;28.66;30.002;0.4;12.998;276;Mañana
Verano;1;Despejado;28.66;30.002;0.4;110.014;254;Tarde
Verano;1;Despejado;29.6;30.002;0.33;70.015;248;Tarde
Verano;1;Despejado;30.54;320.018;0.34;150.013;274;Tarde
Verano;1;Despejado;29.6;309.986;0.36;60.032;464;Tarde
Verano;1;Despejado;29.6;309.986;0.36;110.014;818;Tarde
Verano;1;Despejado;27.72;30.002;0.52;190.012;812;Tarde
Verano;1;Despejado;26.78;289.988;0.58;110.014;555;Tarde
Verano;1;Despejado;26.78;289.988;0.62;150.013;432;Noche
Verano;1;Despejado;25.84;289.988;0.66;12.998;290;Noche
Verano;1;Despejado;25.84;289.988;0.62;220.028;192;Noche
Verano;1;Despejado;24.9;26.999;0.7;150.013;128;Noche
Verano;2;Despejado;24.9;280.022;0.74;150.013;60;Noche
Verano;2;Despejado;23.96;260.024;0.79;169.979;27;Noche
Verano;2;Niebla;23.96;260.024;0.83;12.998;11;Noche
Verano;2;Niebla;23.96;260.024;0.83;12.998;3;Noche
Verano;2;Niebla;23.96;260.024;0.83;12.998;5;Noche
Verano;2;Niebla;23.96;260.024;0.89;12.998;36;Mañana
Verano;2;Lluvia Leve;22.08;220.028;0.83;12.998;64;Mañana
Verano;2;Niebla;23.02;240.026;0.83;60.032;179;Mañana
Verano;2;Niebla;23.02;229.994;0.89;60.032;618;Mañana
Verano;2;Niebla;24.9;280.022;0.74;0;402;Mañana
Verano;2;Despejado;24.9;280.022;0.79;70.015;208;Mañana
Verano;2;Despejado;26.78;289.988;0.62;0;196;Mañana
Verano;2;Despejado;28.66;309.986;0.49;89.981;300;Mañana
Verano;2;Despejado;29.6;320.018;0.46;60.032;286;Tarde
Verano;2;Despejado;30.54;329.984;0.41;150.013;255;Tarde
Verano;2;Despejado;30.54;340.016;0.46;150.013;283;Tarde
Verano;2;Despejado;30.54;329.984;0.43;150.013;458;Tarde
Verano;2;Lluvia Leve;27.72;320.018;0.66;169.979;812;Tarde
Verano;2;Despejado;27.72;309.986;0.62;190.012;854;Tarde
Verano;2;Despejado;27.72;320.018;0.66;12.998;627;Tarde
Verano;2;Despejado;26.78;309.986;0.74;150.013;436;Noche
Verano;2;Despejado;26.78;289.988;0.62;150.013;308;Noche
Verano;2;Despejado;25.84;289.988;0.66;60.032;189;Noche
Verano;2;Despejado;25.84;289.988;0.66;110.014;167;Noche
Verano;3;Despejado;24.9;26.999;0.61;12.998;60;Noche
Verano;3;Despejado;24.9;26.999;0.61;0;37;Noche
Verano;3;Despejado;23.96;260.024;0.65;0;8;Noche
Verano;3;Despejado;23.02;249.992;0.74;70.015;11;Noche
Verano;3;Despejado;22.08;220.028;0.83;70.015;4;Noche
Verano;3;Despejado;22.08;229.994;0.78;70.015;39;Mañana
Verano;3;Despejado;22.08;229.994;0.78;70.015;172;Mañana
Verano;3;Niebla;23.02;249.992;0.69;12.998;492;Mañana
Verano;3;Niebla;24.9;26.999;0.65;190.012;682;Mañana
Verano;3;Niebla;25.84;289.988;0.62;12.998;367;Mañana
Verano;3;Niebla;25.84;289.988;0.62;12.998;233;Mañana
Verano;3;Niebla;26.78;289.988;0.58;12.998;235;Mañana
Verano;3;Despejado;26.78;289.988;0.55;150.013;307;Mañana
Verano;3;Niebla;28.66;309.986;0.49;12.998;294;Tarde
Verano;3;Niebla;27.72;30.002;0.52;199.995;255;Tarde
Verano;3;Despejado;27.72;30.002;0.52;169.979;266;Tarde
Verano;3;Despejado;27.72;289.988;0.48;12.998;431;Tarde
Verano;3;Despejado;26.78;289.988;0.55;190.012;851;Tarde
Verano;3;Despejado;26.78;280.022;0.51;150.013;848;Tarde
Verano;3;Despejado;24.9;26.999;0.61;89.981;649;Tarde
Verano;3;Despejado;24.9;26.999;0.61;89.981;427;Noche
Verano;3;Despejado;24.9;26.999;0.61;12.998;315;Noche
Verano;3;Despejado;24.9;26.999;0.61;110.014;226;Noche
Verano;3;Despejado;23.96;260.024;0.65;70.015;138;Noche
Verano;4;Despejado;23.02;249.992;0.69;0;76;Noche
Verano;4;Despejado;22.08;240.026;0.73;0;21;Noche
Verano;4;Despejado;22.08;240.026;0.69;12.998;15;Noche
Verano;4;Despejado;21.14;229.994;0.73;169.979;4;Noche
Verano;4;Despejado;21.14;229.994;0.73;150.013;5;Noche
Verano;4;Despejado;20.2;220.028;0.78;110.014;37;Mañana
Verano;4;Despejado;20.2;220.028;0.78;110.014;165;Mañana
Verano;4;Despejado;22.08;240.026;0.69;150.013;464;Mañana
Verano;4;Despejado;23.96;260.024;0.61;12.998;682;Mañana
Verano;4;Despejado;25.84;280.022;0.54;70.015;337;Mañana
Verano;4;Despejado;26.78;280.022;0.48;89.981;199;Mañana
Verano;4;Despejado;27.72;280.022;0.37;60.032;274;Mañana
Verano;4;Despejado;29.6;30.002;0.33;70.015;343;Mañana
Verano;4;Despejado;29.6;30.002;0.31;150.013;300;Tarde
Verano;4;Despejado;30.54;309.986;0.32;0;248;Tarde
Verano;4;Despejado;29.6;30.002;0.33;169.979;260;Tarde
Verano;4;Despejado;30.54;309.986;0.32;150.013;419;Tarde
Verano;4;Despejado;30.54;320.018;0.34;12.998;897;Tarde
Verano;4;Despejado;29.6;309.986;0.36;0;832;Tarde
Verano;4;Despejado;27.72;289.988;0.4;70.015;677;Tarde
Verano;4;Despejado;27.72;289.988;0.4;60.032;514;Noche
Verano;4;Despejado;26.78;280.022;0.48;12.998;356;Noche
Verano;4;Despejado;25.84;280.022;0.51;110.014;254;Noche
Verano;4;Despejado;24.9;26.999;0.54;70.015;226;Noche
Verano;5;Despejado;23.96;-0.0016;0.57;110.014;88;Noche
Verano;5;Despejado;23.02;-0.0016;0.65;70.015;54;Noche
Verano;5;Despejado;23.02;-0.0016;0.61;89.981;19;Noche
Verano;5;Despejado;22.08;-0.0016;0.65;70.015;6;Noche
Verano;5;Despejado;22.08;-0.0016;0.73;110.014;9;Noche
Verano;5;Despejado;22.08;-0.0016;0.73;70.015;36;Mañana
Verano;5;Despejado;21.14;-0.0016;0.78;89.981;157;Mañana
Verano;5;Despejado;22.08;-0.0016;0.73;70.015;379;Mañana
Verano;5;Despejado;23.96;-0.0016;0.65;89.981;668;Mañana
Verano;5;Despejado;24.9;-0.0016;0.58;70.015;378;Mañana
Verano;5;Despejado;26.78;-0.0016;0.55;110.014;231;Mañana
Verano;5;Despejado;27.72;-0.0016;0.52;190.012;303;Mañana
Verano;5;Despejado;30.54;-0.0016;0.41;150.013;365;Mañana
Verano;5;Despejado;31.48;-0.0016;0.36;260.027;357;Tarde
Verano;5;Despejado;32.42;-0.0016;0.34;279.993;328;Tarde
Verano;5;Despejado;32.42;-0.0016;0.3;310.009;383;Tarde
Verano;5;Niebla;31.48;-0.0016;0.32;300.026;488;Tarde
Verano;5;Despejado;30.54;-0.0016;0.36;220.028;791;Tarde
Verano;5;Niebla;30.54;-0.0016;0.38;169.979;669;Tarde
Verano;5;Niebla;26.78;-0.0016;0.55;260.027;491;Tarde
Verano;5;Niebla;25.84;-0.0016;0.58;150.013;359;Noche
Verano;5;Niebla;23.96;-0.0016;0.69;199.995;255;Noche
Verano;5;Lluvia Leve;23.02;-0.0016;0.83;12.998;213;Noche
Verano;5;Lluvia Leve;22.08;-0.0016;0.83;150.013;121;Noche
Verano;6;Niebla;22.08;220.028;0.83;150.013;105;Noche
Verano;6;Lluvia Leve;21.14;20.003;0.94;110.014;92;Noche
Verano;6;Lluvia Leve;21.14;209.996;0.88;110.014;43;Noche
Verano;6;Despejado;21.14;209.996;0.88;12.998;30;Noche
Verano;6;Despejado;21.14;229.994;0.73;150.013;13;Noche
Verano;6;Despejado;20.2;220.028;0.78;169.979;9;Mañana
Verano;6;Despejado;20.2;209.996;0.83;150.013;27;Mañana
Verano;6;Despejado;20.2;209.996;0.83;150.013;64;Mañana
Verano;6;Despejado;22.08;240.026;0.69;169.979;189;Mañana
Verano;6;Despejado;23.02;249.992;0.65;190.012;292;Mañana
Verano;6;Despejado;24.9;26.999;0.54;110.014;480;Mañana
Verano;6;Despejado;25.84;280.022;0.51;0;536;Mañana
Verano;6;Despejado;27.72;280.022;0.37;12.998;654;Mañana
Verano;6;Despejado;26.78;26.999;0.4;12.998;644;Tarde
Verano;6;Despejado;27.72;280.022;0.37;190.012;598;Tarde
Verano;6;Despejado;27.72;280.022;0.37;150.013;596;Tarde
Verano;6;Despejado;27.72;280.022;0.37;169.979;641;Tarde
Verano;6;Despejado;27.72;280.022;0.37;150.013;635;Tarde
Verano;6;Despejado;26.78;26.999;0.37;110.014;554;Tarde
Verano;6;Despejado;24.9;260.024;0.45;110.014;488;Tarde
Verano;6;Despejado;24.9;260.024;0.45;70.015;341;Noche
Verano;6;Despejado;23.02;249.992;0.61;0;338;Noche
Verano;6;Despejado;23.02;249.992;0.61;0;261;Noche
Verano;6;Despejado;22.08;240.026;0.65;60.032;235;Noche
Verano;0;Despejado;23.02;249.992;0.57;60.032;187;Noche
Verano;0;Despejado;22.08;240.026;0.65;0;131;Noche
Verano;0;Niebla;21.14;240.026;0.69;60.032;119;Noche
Verano;0;Niebla;21.14;240.026;0.61;110.014;55;Noche
Verano;0;Niebla;21.14;240.026;0.65;110.014;26;Noche
Verano;0;Niebla;20.2;229.994;0.73;89.981;11;Mañana
Verano;0;Niebla;21.14;240.026;0.69;70.015;20;Mañana
Verano;0;Niebla;21.14;240.026;0.69;89.981;41;Mañana
Verano;0;Niebla;22.08;240.026;0.69;70.015;124;Mañana
Verano;0;Niebla;23.02;249.992;0.74;0;270;Mañana
Verano;0;Niebla;23.96;260.024;0.69;0;425;Mañana
Verano;0;Lluvia Leve;22.08;229.994;0.78;110.014;272;Mañana
Verano;0;Lluvia Leve;22.08;240.026;0.73;0;298;Mañana
Verano;0;Lluvia Leve;22.08;220.028;0.83;89.981;162;Tarde
Verano;0;Lluvia Leve;22.08;240.026;0.73;0;149;Tarde
Verano;0;Niebla;22.08;240.026;0.65;0;276;Tarde
Verano;0;Niebla;23.02;249.992;0.65;0;356;Tarde
Verano;0;Niebla;22.08;229.994;0.78;70.015;343;Tarde
Verano;0;Niebla;22.08;229.994;0.78;70.015;377;Tarde
Verano;0;Niebla;22.08;240.026;0.73;89.981;341;Tarde
Verano;0;Niebla;22.08;240.026;0.73;12.998;274;Noche
Verano;0;Lluvia Leve;21.14;229.994;0.78;60.032;190;Noche
Verano;0;Niebla;21.14;229.994;0.78;110.014;56;Noche
Verano;0;Niebla;21.14;229.994;0.73;0;46;Noche
Verano;1;Niebla;20.2;209.996;0.83;70.015;26;Noche
Verano;1;Despejado;20.2;209.996;0.83;110.014;10;Noche
Verano;1;Despejado;20.2;209.996;0.83;110.014;5;Noche
Verano;1;Despejado;20.2;20.003;0.88;70.015;3;Noche
Verano;1;Niebla;20.2;209.996;0.83;60.032;7;Noche
Verano;1;Niebla;20.2;209.996;0.83;0;37;Mañana
Verano;1;Niebla;20.2;220.028;0.78;89.981;161;Mañana
Verano;1;Niebla;21.14;229.994;0.78;89.981;442;Mañana
Verano;1;Niebla;21.14;229.994;0.73;70.015;655;Mañana
Verano;1;Niebla;22.08;240.026;0.69;0;357;Mañana
Verano;1;Niebla;22.08;240.026;0.69;60.032;193;Mañana
Verano;1;Despejado;23.02;249.992;0.65;70.015;241;Mañana
Verano;1;Niebla;23.02;249.992;0.61;70.015;282;Mañana
Verano;1;Despejado;24.9;26.999;0.58;89.981;291;Tarde
Verano;1;Despejado;25.84;280.022;0.54;110.014;275;Tarde
Verano;1;Despejado;25.84;280.022;0.54;169.979;309;Tarde
Verano;1;Despejado;25.84;280.022;0.54;169.979;460;Tarde
Verano;1;Despejado;24.9;26.999;0.58;190.012;893;Tarde
Verano;1;Niebla;21.14;229.994;0.78;169.979;815;Tarde
Verano;1;Niebla;21.14;229.994;0.78;12.998;299;Tarde
Verano;1;Niebla;21.14;220.028;0.83;190.012;261;Noche
Verano;1;Despejado;20.2;209.996;0.83;0;245;Noche
Verano;1;Niebla;20.2;209.996;0.83;0;161;Noche
Verano;1;Niebla;20.2;209.996;0.83;0;102;Noche
Verano;2;Niebla;20.2;209.996;0.83;60.032;59;Noche
Verano;2;Niebla;20.2;209.996;0.83;89.981;33;Noche
Verano;2;Niebla;19.26;20.003;0.88;190.012;8;Noche
Verano;2;Despejado;18.32;189.998;0.88;0;3;Noche
Verano;2;Despejado;18.32;189.998;0.88;0;4;Noche
Verano;2;Despejado;18.32;189.998;0.83;60.032;34;Mañana
Verano;2;Despejado;18.32;189.998;0.83;70.015;169;Mañana
Verano;2;Despejado;20.2;220.028;0.78;70.015;519;Mañana
Verano;2;Despejado;20.2;220.028;0.78;89.981;723;Mañana
Verano;2;Despejado;22.08;240.026;0.69;0;328;Mañana
Verano;2;Despejado;23.02;249.992;0.61;70.015;178;Mañana
Verano;2;Despejado;24.9;26.999;0.54;0;256;Mañana
Verano;2;Despejado;25.84;26.999;0.45;0;305;Mañana
Verano;2;Despejado;26.78;26.999;0.4;0;331;Tarde
Verano;2;Despejado;27.72;280.022;0.37;60.032;302;Tarde
Verano;2;Despejado;27.72;280.022;0.37;0;302;Tarde
Verano;2;Despejado;27.72;280.022;0.37;0;467;Tarde
Verano;2;Despejado;26.78;280.022;0.51;190.012;878;Tarde
Verano;2;Despejado;25.84;280.022;0.54;150.013;625;Tarde
Verano;2;Lluvia Leve;21.14;229.994;0.73;70.015;476;Tarde
Verano;2;Despejado;22.08;240.026;0.73;0;358;Noche
Verano;2;Despejado;22.08;240.026;0.73;0;280;Noche
Verano;2;Despejado;22.08;229.994;0.78;0;232;Noche
Verano;2;Despejado;21.14;220.028;0.83;0;136;Noche
Verano;3;Despejado;21.14;220.028;0.83;70.015;55;Noche
Verano;3;Despejado;21.14;229.994;0.78;0;21;Noche
Verano;3;Despejado;21.14;229.994;0.78;0;17;Noche
Verano;3;Despejado;21.14;229.994;0.78;0;7;Noche
Verano;3;Despejado;19.26;20.003;0.83;70.015;8;Noche
Verano;3;Despejado;20.2;220.028;0.78;0;40;Mañana
Verano;3;Despejado;21.14;229.994;0.73;0;187;Mañana
Verano;3;Despejado;21.14;229.994;0.78;0;553;Mañana
Verano;3;Despejado;22.08;240.026;0.73;60.032;740;Mañana
Verano;3;Despejado;23.96;260.024;0.65;0;376;Mañana
Verano;3;Despejado;24.9;26.999;0.61;60.032;225;Mañana
Verano;3;Despejado;25.84;280.022;0.58;60.032;267;Mañana
Verano;3;Despejado;26.78;280.022;0.51;0;312;Mañana
Verano;3;Despejado;27.72;289.988;0.48;70.015;316;Tarde
Verano;3;Despejado;27.72;289.988;0.45;70.015;266;Tarde
Verano;3;Despejado;27.72;289.988;0.48;89.981;316;Tarde
Verano;3;Lluvia Leve;26.78;289.988;0.55;150.013;460;Tarde
Verano;3;Lluvia Leve;26.78;289.988;0.55;150.013;783;Tarde
Verano;3;Lluvia Leve;23.02;249.992;0.61;150.013;683;Tarde
Verano;3;Niebla;23.02;249.992;0.74;0;580;Tarde
Verano;3;Despejado;22.08;240.026;0.73;12.998;391;Noche
Verano;3;Despejado;22.08;240.026;0.73;0;351;Noche
Verano;3;Despejado;22.08;240.026;0.73;0;281;Noche
Verano;3;Despejado;22.08;220.028;0.83;0;140;Noche
Verano;4;Despejado;22.08;229.994;0.78;0;60;Noche
Verano;4;Despejado;21.14;220.028;0.83;0;25;Noche
Verano;4;Despejado;21.14;220.028;0.83;0;20;Noche
Verano;4;Despejado;21.14;220.028;0.83;60.032;9;Noche
Verano;4;Despejado;21.14;220.028;0.83;0;6;Noche
Verano;4;Despejado;21.14;220.028;0.83;0;37;Mañana
Verano;4;Niebla;20.2;20.003;0.88;60.032;192;Mañana
Verano;4;Niebla;21.14;220.028;0.83;60.032;481;Mañana
Verano;4;Niebla;23.02;249.992;0.74;60.032;707;Mañana
Verano;4;Niebla;24.9;26.999;0.7;0;412;Mañana
Verano;4;Despejado;26.78;289.988;0.58;60.032;233;Mañana
Verano;4;Despejado;27.72;289.988;0.48;60.032;278;Mañana
Verano;4;Despejado;28.66;289.988;0.38;0;332;Mañana
Verano;4;Despejado;30.54;320.018;0.38;60.032;346;Tarde
Verano;4;Despejado;28.66;30.002;0.46;150.013;305;Tarde
Verano;4;Despejado;28.66;30.002;0.46;89.981;305;Tarde
Verano;4;Despejado;27.72;289.988;0.48;110.014;465;Tarde
Verano;4;Despejado;27.72;289.988;0.45;150.013;820;Tarde
Verano;4;Despejado;26.78;280.022;0.48;150.013;941;Tarde
Verano;4;Despejado;25.84;280.022;0.51;60.032;633;Tarde
Verano;4;Despejado;24.9;26.999;0.61;70.015;474;Noche
Verano;4;Despejado;24.9;26.999;0.61;89.981;329;Noche
Verano;4;Niebla;23.96;260.024;0.61;70.015;198;Noche
Verano;4;Niebla;23.02;249.992;0.69;0;157;Noche
Verano;5;Niebla;23.02;249.992;0.69;0;111;Noche
Verano;5;Niebla;22.08;240.026;0.73;0;42;Noche
Verano;5;Despejado;23.02;249.992;0.69;0;16;Noche
Verano;5;Despejado;22.08;240.026;0.73;0;8;Noche
Verano;5;Niebla;22.08;240.026;0.73;0;8;Noche
Verano;5;Despejado;22.08;229.994;0.78;0;38;Mañana
Verano;5;Niebla;21.14;220.028;0.83;0;151;Mañana
Verano;5;Niebla;22.08;229.994;0.78;0;425;Mañana
Verano;5;Niebla;23.02;249.992;0.74;0;744;Mañana
Verano;5;Niebla;25.84;280.022;0.58;0;389;Mañana
Verano;5;Niebla;27.72;289.988;0.48;0;262;Mañana
Verano;5;Niebla;27.72;289.988;0.48;70.015;281;Mañana
Verano;5;Niebla;27.72;289.988;0.45;60.032;371;Mañana
Verano;5;Niebla;29.6;309.986;0.41;70.015;351;Tarde
Verano;5;Despejado;28.66;30.002;0.43;70.015;338;Tarde
Verano;5;Niebla;27.72;289.988;0.48;89.981;350;Tarde
Verano;5;Niebla;27.72;289.988;0.48;89.981;515;Tarde
Verano;5;Niebla;26.78;280.022;0.51;150.013;812;Tarde
Verano;5;Niebla;25.84;289.988;0.62;12.998;736;Tarde
Verano;5;Niebla;25.84;280.022;0.58;110.014;536;Tarde
Verano;5;Niebla;24.9;26.999;0.65;150.013;363;Noche
Verano;5;Niebla;24.9;26.999;0.61;110.014;306;Noche
Verano;5;Niebla;24.9;26.999;0.61;0;251;Noche
Verano;5;Niebla;23.96;260.024;0.69;60.032;178;Noche
Verano;6;Niebla;24.9;26.999;0.61;0;135;Noche
Verano;6;Niebla;23.96;260.024;0.69;0;115;Noche
Verano;6;Niebla;23.02;249.992;0.74;60.032;79;Noche
Verano;6;Despejado;23.02;249.992;0.69;60.032;38;Noche
Verano;6;Niebla;23.02;249.992;0.69;70.015;12;Noche
Verano;6;Niebla;22.08;240.026;0.73;110.014;14;Mañana
Verano;6;Niebla;22.08;229.994;0.78;110.014;30;Mañana
Verano;6;Niebla;22.08;229.994;0.78;12.998;102;Mañana
Verano;6;Niebla;23.02;249.992;0.74;169.979;162;Mañana
Verano;6;Niebla;23.96;260.024;0.69;190.012;288;Mañana
Verano;6;Niebla;24.9;26.999;0.65;199.995;442;Mañana
Verano;6;Niebla;25.84;289.988;0.62;190.012;457;Mañana
Verano;6;Lluvia Leve;25.84;280.022;0.54;260.027;584;Mañana
Verano;6;Niebla;25.84;280.022;0.51;239.994;517;Tarde
Verano;6;Lluvia Leve;23.02;249.992;0.65;169.979;482;Tarde
Verano;6;Niebla;22.08;240.026;0.73;220.028;233;Tarde
Verano;6;Niebla;23.02;249.992;0.74;199.995;434;Tarde
Verano;6;Niebla;23.02;249.992;0.74;220.028;403;Tarde
Verano;6;Niebla;23.02;249.992;0.69;310.009;383;Tarde
Verano;6;Niebla;22.08;229.994;0.78;199.995;354;Tarde
Verano;6;Lluvia Leve;21.14;220.028;0.83;169.979;241;Noche
Verano;6;Despejado;21.14;220.028;0.83;239.994;208;Noche
Verano;6;Despejado;21.14;220.028;0.83;239.994;182;Noche
Verano;6;Niebla;21.14;220.028;0.83;169.979;158;Noche
Verano;0;Despejado;22.08;220.028;0.89;169.979;134;Noche
Verano;0;Despejado;22.08;220.028;0.89;12.998;134;Noche
Verano;0;Niebla;22.08;220.028;0.89;150.013;116;Noche
Verano;0;Niebla;22.08;220.028;0.89;169.979;53;Noche
Verano;0;Niebla;22.08;220.028;0.89;12.998;16;Noche
Verano;0;Despejado;22.08;220.028;0.89;12.998;16;Mañana
Verano;0;Despejado;21.14;209.996;0.88;199.995;21;Mañana
Verano;0;Despejado;22.08;220.028;0.89;12.998;34;Mañana
Verano;0;Despejado;23.96;260.024;0.79;190.012;133;Mañana
Verano;0;Despejado;23.96;260.024;0.79;169.979;263;Mañana
Verano;0;Despejado;26.78;30.002;0.66;260.027;385;Mañana
Verano;0;Despejado;26.78;30.002;0.66;239.994;482;Mañana
Verano;0;Lluvia Leve;25.84;30.002;0.74;239.994;626;Mañana
Verano;0;Lluvia Leve;23.02;240.026;0.78;279.993;541;Tarde
Verano;0;Despejado;22.08;220.028;0.89;70.015;377;Tarde
Verano;0;Lluvia Leve;22.08;220.028;0.89;190.012;391;Tarde
Verano;0;Lluvia Leve;22.08;220.028;0.89;190.012;173;Tarde
Verano;0;Despejado;22.08;220.028;0.89;150.013;233;Tarde
Verano;0;Niebla;22.08;220.028;0.89;60.032;264;Tarde
Verano;0;Niebla;22.08;220.028;0.89;110.014;292;Tarde
Verano;0;Despejado;22.08;220.028;0.89;110.014;211;Noche
Verano;0;Despejado;22.08;220.028;0.83;89.981;166;Noche
Verano;0;Despejado;21.14;209.996;0.88;60.032;114;Noche
Verano;0;Despejado;21.14;220.028;0.83;60.032;80;Noche
Verano;1;Despejado;21.14;220.028;0.83;0;32;Noche
Verano;1;Despejado;21.14;209.996;0.88;60.032;7;Noche
Verano;1;Despejado;21.14;209.996;0.88;89.981;8;Noche
Verano;1;Despejado;21.14;209.996;0.88;60.032;4;Noche
Verano;1;Despejado;21.14;220.028;0.83;0;12;Noche
Verano;1;Despejado;21.14;209.996;0.88;0;36;Mañana
Verano;1;Despejado;21.14;209.996;0.88;0;145;Mañana
Verano;1;Despejado;23.02;240.026;0.83;0;433;Mañana
Verano;1;Despejado;23.02;240.026;0.83;60.032;699;Mañana
Verano;1;Despejado;23.02;240.026;0.83;70.015;342;Mañana
Verano;1;Despejado;25.84;30.002;0.74;89.981;206;Mañana
Verano;1;Despejado;26.78;30.002;0.66;12.998;229;Mañana
Verano;1;Despejado;27.72;309.986;0.62;0;283;Mañana
Verano;1;Despejado;27.72;309.986;0.57;110.014;288;Tarde
Verano;1;Despejado;29.6;329.984;0.49;60.032;246;Tarde
Verano;1;Despejado;29.6;340.016;0.55;199.995;282;Tarde
Verano;1;Despejado;29.6;340.016;0.55;169.979;444;Tarde
Verano;1;Despejado;29.6;320.018;0.46;150.013;845;Tarde
Verano;1;Despejado;28.66;309.986;0.52;169.979;834;Tarde
Verano;1;Despejado;26.78;30.002;0.7;150.013;573;Tarde
Verano;1;Despejado;26.78;30.002;0.7;12.998;416;Noche
Verano;1;Despejado;25.84;30.002;0.74;12.998;278;Noche
Verano;1;Despejado;24.9;280.022;0.84;12.998;161;Noche
Verano;1;Despejado;24.9;280.022;0.84;110.014;114;Noche
Verano;2;Despejado;24.9;280.022;0.84;169.979;38;Noche
Verano;2;Despejado;23.96;260.024;0.89;12.998;21;Noche
Verano;2;Despejado;23.96;260.024;0.83;169.979;15;Noche
Verano;2;Despejado;23.02;229.994;0.89;89.981;4;Noche
Verano;2;Despejado;23.02;240.026;0.83;89.981;8;Noche
Verano;2;Niebla;23.02;240.026;0.83;60.032;42;Mañana
Verano;2;Niebla;23.02;229.994;0.89;70.015;147;Mañana
Verano;2;Niebla;23.02;240.026;0.83;70.015;269;Mañana
Verano;2;Niebla;23.02;249.992;0.85;70.015;693;Mañana
Verano;2;Niebla;24.9;280.022;0.79;110.014;395;Mañana
Verano;2;Despejado;26.78;289.988;0.62;169.979;204;Mañana
Verano;2;Despejado;28.66;320.018;0.55;169.979;218;Mañana
Verano;2;Despejado;29.6;329.984;0.49;190.012;297;Mañana
Verano;2;Despejado;30.54;329.984;0.43;199.995;288;Tarde
Verano;2;Despejado;31.48;329.984;0.38;220.028;251;Tarde
